0,0,0,operario,sem conta,1,2,2,baixa,4,4314,Nao,8,12,boa,carro ou outro,educacao,proprio,4,1
0,0,0,operario,negativa,2,0,1,baixa,4,4386,Nao,11,8,muito pobre,imovel,carro novo,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,media,3,4446,Nao,0,12,boa,seguro de vida,eletrodomestico,proprio,4,1
0,0,0,desempregado,negativa,1,0,1,baixa,1,4500,Nao,0,18,boa,imovel,educacao,proprio,4,1
0,0,0,nivel medio,baixa,2,0,1,sem conta,4,4524,Nao,15,12,boa,seguro de vida,requalificacao,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,baixa,2,4554,Nao,7,12,boa,imovel,carro novo,proprio,4,1
0,1,0,operario,baixa,1,0,1,baixa,2,4560,Nao,5,8,boa,imovel,eletronico,proprio,4,0
0,0,0,operario,baixa,1,0,1,alta,3,4596,Nao,4,12,boa,imovel,eletronico,proprio,4,1
0,1,1,operario,sem conta,1,0,2,sem conta,2,4698,Nao,4,6,boa,imovel,carro novo,proprio,1,0
0,0,0,operario,baixa,1,0,1,alta,3,4740,Nao,2,9,boa,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,baixa,4,4770,Nao,1,12,boa,seguro de vida,educacao,proprio,4,1
0,0,0,operario,sem conta,2,0,1,baixa,2,4812,Nao,4,14,pobre,carro ou outro,carro novo,proprio,4,0
0,0,0,nivel medio,baixa,1,0,2,baixa,3,4812,Nao,15,15,boa,carro ou outro,eletronico,proprio,4,1
0,0,0,nivel medio,sem conta,1,0,1,baixa,4,4824,Nao,13,12,boa,carro ou outro,eletronico,proprio,4,0
0,0,0,operario,negativa,1,0,1,baixa,4,4836,Nao,4,15,boa,seguro de vida,empresa,proprio,4,0
0,0,0,operario,baixa,1,1,1,media,2,5016,Nao,1,12,boa,seguro de vida,carro novo,proprio,4,1
0,0,0,nivel medio,sem conta,1,0,1,sem conta,4,5076,Nao,14,7,pobre,Nao,eletronico,gratis,3,0
0,1,0,operario,baixa,1,0,1,baixa,2,5196,Nao,2,18,boa,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,sem conta,1,5244,Nao,1,15,boa,imovel,eletrodomestico,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,sem conta,2,5316,Nao,4,12,boa,carro ou outro,eletronico,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,sem conta,2,5400,Nao,3,12,boa,carro ou outro,carro novo,proprio,4,1
0,0,0,nivel medio,negativa,1,0,1,baixa,4,5412,Nao,5,12,boa,seguro de vida,requalificacao,aluguel,4,1
0,0,0,nivel medio,sem conta,1,0,1,alta,4,5454,Nao,14,36,boa,seguro de vida,carro novo,proprio,4,0
0,0,0,nivel medio,baixa,1,0,1,baixa,1,5508,Nao,4,9,boa,seguro de vida,mobiliario,proprio,4,1
0,0,0,desempregado,sem conta,1,0,1,baixa,2,5556,Nao,0,12,muito pobre,seguro de vida,carro novo,proprio,1,0
0,0,0,nivel medio,sem conta,4,0,1,sem conta,4,5580,Nao,15,12,muito pobre,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,5592,Nao,3,6,pobre,imovel,eletronico,proprio,3,0
0,0,0,operario,sem conta,2,0,1,baixa,3,5622,Nao,1,24,boa,carro ou outro,requalificacao,proprio,4,0
0,0,0,nivel medio,alta,1,1,2,baixa,3,5682,Nao,6,24,boa,Nao,carro novo,gratis,4,1
0,0,0,nivel medio,negativa,2,0,2,baixa,3,5700,Nao,15,15,boa,carro ou outro,carro novo,aluguel,4,1
0,0,0,nivel medio,baixa,4,1,1,media,4,5706,Nao,1,12,boa,carro ou outro,mobiliario,aluguel,4,1
0,0,0,operario,baixa,2,0,2,baixa,3,5748,Nao,5,12,muito pobre,imovel,carro novo,proprio,2,0
0,0,0,nivel medio,sem conta,2,0,1,muito_alta,2,5760,Nao,6,15,pobre,seguro de vida,mobiliario,proprio,3,0
0,0,0,nivel medio,negativa,2,0,1,baixa,3,5850,Nao,3,15,muito pobre,seguro de vida,mobiliario,proprio,2,0
0,0,0,nivel medio,sem conta,2,0,1,sem conta,4,5856,Nao,9,12,muito pobre,carro ou outro,eletronico,proprio,4,0
0,0,0,operario,negativa,1,0,1,baixa,2,5856,Nao,1,18,boa,carro ou outro,carro novo,proprio,1,1
0,0,0,operario,baixa,1,0,1,muito_alta,4,5898,Nao,1,12,boa,imovel,mobiliario,aluguel,1,0
0,0,0,nivel medio,sem conta,2,0,1,sem conta,4,5976,Nao,6,12,muito pobre,imovel,reformas,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,sem conta,2,5994,Nao,10,24,boa,carro ou outro,eletronico,proprio,4,0
0,0,0,nivel medio,baixa,1,0,1,muito_alta,1,6042,Nao,4,12,boa,imovel,carro novo,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,3,6168,Nao,3,18,muito pobre,imovel,carro novo,proprio,4,0
0,0,0,operario,baixa,1,0,1,media,4,6222,Nao,5,12,boa,imovel,empresa,proprio,3,0
0,0,0,nivel medio,baixa,1,0,1,sem conta,2,6252,Nao,3,18,boa,seguro de vida,carro novo,proprio,4,1
0,0,0,operario,alta,1,0,1,baixa,4,6282,Nao,4,6,muito pobre,seguro de vida,educacao,proprio,2,0
0,0,2,operario,baixa,1,0,1,baixa,4,6288,Nao,3,10,boa,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,baixa,4,6294,Nao,1,18,muito pobre,seguro de vida,mobiliario,aluguel,4,0
0,0,0,nivel medio,negativa,1,0,1,baixa,2,6318,Nao,1,15,boa,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,1,6330,Nao,1,18,muito pobre,seguro de vida,carro novo,proprio,4,0
0,1,0,nivel medio,baixa,2,1,1,baixa,3,6336,Nao,9,18,muito pobre,imovel,carro novo,proprio,3,1
0,0,0,nivel medio,negativa,2,1,1,baixa,4,6492,Nao,4,12,boa,carro ou outro,carro novo,proprio,4,1
0,0,0,desempregado,sem conta,2,0,1,baixa,4,6588,Nao,0,18,muito pobre,carro ou outro,eletronico,proprio,4,0
0,1,0,nivel medio,baixa,2,0,1,baixa,3,6618,Nao,5,12,boa,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,negativa,2,0,1,baixa,3,6648,Nao,7,12,boa,imovel,reformas,proprio,4,1
0,1,0,operario,baixa,1,0,2,baixa,4,6678,Nao,3,18,boa,imovel,eletronico,proprio,4,0
0,0,0,operario,sem conta,1,0,1,alta,4,6738,Nao,2,12,boa,carro ou outro,mobiliario,aluguel,4,1
0,0,0,nivel medio,negativa,1,0,1,baixa,2,6786,Nao,0,18,boa,carro ou outro,mobiliario,proprio,4,1
0,0,0,nivel medio,baixa,2,0,2,muito_alta,3,6816,Nao,11,9,muito pobre,Nao,educacao,gratis,4,1
0,0,0,operario,negativa,2,0,1,baixa,4,6828,Nao,2,9,muito pobre,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,muito_alta,3,6894,Nao,2,18,muito pobre,imovel,eletronico,proprio,4,0
0,0,0,operario,baixa,3,0,1,baixa,4,6924,Nao,9,9,muito pobre,imovel,eletronico,proprio,2,0
0,0,0,operario,sem conta,3,0,1,media,4,6924,Nao,0,11,muito pobre,imovel,eletronico,proprio,4,0
0,1,0,operario,baixa,2,2,1,baixa,3,6930,Nao,16,12,boa,imovel,eletronico,proprio,3,0
0,0,0,operario,negativa,1,0,1,baixa,3,7008,Nao,2,12,boa,imovel,carro novo,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,2,7110,Nao,2,12,muito pobre,imovel,empresa,proprio,3,0
0,0,0,nivel medio,baixa,1,0,2,baixa,4,7128,Nao,10,21,boa,seguro de vida,empresa,proprio,2,1
0,0,0,desempregado,negativa,3,0,2,baixa,4,7140,Nao,0,18,muito pobre,Nao,reformas,gratis,2,1
0,0,0,nivel medio,negativa,1,0,1,baixa,4,7188,Nao,14,6,boa,Nao,educacao,gratis,4,1
0,0,0,nivel medio,baixa,1,0,1,baixa,1,7206,Nao,1,24,boa,seguro de vida,carro novo,proprio,4,0
0,0,0,nivel medio,sem conta,1,1,1,media,1,7224,Nao,2,6,boa,Nao,carro novo,aluguel,4,0
0,0,0,nivel medio,baixa,1,0,1,baixa,4,7236,Nao,15,9,boa,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,baixa,2,2,2,media,4,7296,Nao,1,24,muito pobre,Nao,eletronico,proprio,4,1
0,0,0,nivel medio,baixa,2,0,1,baixa,1,7338,Nao,15,12,boa,imovel,carro novo,aluguel,1,1
0,0,0,nivel medio,sem conta,2,0,1,baixa,1,7344,Nao,3,9,muito pobre,imovel,carro novo,proprio,3,0
0,0,0,operario,negativa,1,0,1,baixa,2,7368,Nao,2,12,boa,imovel,carro novo,proprio,4,1
0,0,0,operario,sem conta,2,0,2,baixa,4,7386,Nao,14,10,muito pobre,imovel,carro novo,proprio,3,0
0,0,0,nivel medio,sem conta,2,0,1,media,1,7422,Nao,4,6,muito pobre,seguro de vida,eletronico,proprio,1,0
0,0,0,nivel medio,baixa,1,0,1,baixa,4,7422,Nao,2,8,boa,imovel,mobiliario,proprio,3,1
0,0,0,nivel medio,baixa,1,0,1,sem conta,4,7434,Nao,4,18,boa,Nao,educacao,gratis,4,0
0,0,0,operario,alta,1,0,2,media,4,7440,Nao,15,10,boa,Nao,carro novo,gratis,1,1
0,0,0,operario,sem conta,2,0,1,sem conta,4,7464,Nao,9,9,muito pobre,seguro de vida,educacao,aluguel,4,0
0,0,0,nivel medio,baixa,1,0,1,baixa,2,7470,Nao,4,18,muito pobre,carro ou outro,eletronico,proprio,4,1
0,0,1,operario,baixa,1,0,1,baixa,2,7476,Nao,1,24,boa,imovel,carro novo,proprio,4,1
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,7494,Nao,1,24,boa,imovel,carro novo,proprio,4,0
0,0,0,operario,sem conta,2,0,1,baixa,4,7548,Nao,1,12,muito pobre,seguro de vida,mobiliario,aluguel,2,0
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,7572,Nao,2,12,boa,carro ou outro,eletronico,proprio,3,0
0,0,0,operario,sem conta,1,0,1,sem conta,4,7584,Nao,8,12,muito pobre,Nao,empresa,aluguel,4,0
0,0,0,nivel medio,baixa,1,0,1,media,2,7584,Nao,2,15,boa,seguro de vida,carro novo,aluguel,2,1
0,0,0,operario,negativa,1,0,1,baixa,1,7644,Nao,1,12,boa,imovel,carro novo,proprio,3,1
0,0,0,nivel medio,alta,1,0,1,baixa,2,7650,Nao,1,10,boa,seguro de vida,mobiliario,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,sem conta,2,7650,Nao,2,15,boa,carro ou outro,eletrodomestico,aluguel,4,1
0,0,0,nivel medio,negativa,1,0,1,baixa,4,7692,Nao,2,12,boa,carro ou outro,mobiliario,aluguel,2,1
0,0,0,operario,negativa,1,0,1,media,2,7692,Nao,3,24,boa,carro ou outro,eletronico,proprio,4,1
0,0,0,nivel medio,sem conta,1,0,1,sem conta,4,7698,Nao,6,22,boa,seguro de vida,carro novo,aluguel,4,0
0,0,0,nivel medio,negativa,1,0,1,sem conta,4,7710,Nao,5,24,boa,Nao,carro novo,aluguel,4,1
1,0,0,operario,sem conta,1,0,1,sem conta,2,7722,Nao,15,10,boa,seguro de vida,carro novo,proprio,4,0
0,1,0,nivel medio,negativa,2,0,2,media,4,7728,Nao,8,9,muito pobre,imovel,reformas,proprio,3,0
0,1,0,operario,negativa,1,0,1,baixa,1,7734,Nao,4,12,boa,seguro de vida,mobiliario,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,2,7746,Nao,2,12,muito pobre,seguro de vida,eletronico,proprio,4,0
0,0,0,nivel medio,baixa,2,0,1,baixa,1,7770,Nao,1,18,muito pobre,seguro de vida,mobiliario,proprio,4,0
0,0,0,nivel medio,baixa,1,0,1,baixa,1,7770,Nao,1,12,boa,carro ou outro,carro novo,aluguel,3,1
0,0,0,nivel medio,alta,1,0,1,baixa,4,7782,Nao,4,12,boa,imovel,eletronico,aluguel,3,0
0,0,0,desempregado,alta,3,0,2,baixa,1,7794,Nao,3,6,muito pobre,imovel,carro novo,proprio,1,0
0,0,0,nivel medio,sem conta,1,2,2,sem conta,4,7800,Nao,8,15,boa,Nao,carro_usado,gratis,4,0
0,1,0,operario,baixa,1,0,1,baixa,2,7806,Nao,12,18,boa,imovel,eletronico,proprio,4,0
0,0,0,operario,baixa,2,0,1,baixa,4,7848,Nao,14,15,boa,carro ou outro,reformas,proprio,4,0
0,1,0,operario,sem conta,1,0,1,sem conta,4,7854,Nao,3,10,boa,seguro de vida,carro novo,proprio,4,1
0,0,0,nivel medio,sem conta,1,0,1,baixa,4,7878,Nao,9,9,boa,carro ou outro,mobiliario,proprio,1,0
0,0,0,operario,sem conta,2,0,1,alta,2,7896,Nao,4,15,muito pobre,seguro de vida,eletronico,proprio,2,0
0,0,0,nivel medio,baixa,2,0,1,muito_alta,4,7932,Nao,3,11,muito pobre,carro ou outro,carro novo,proprio,4,0
0,0,0,nivel medio,negativa,2,0,2,baixa,2,7998,Nao,0,24,pobre,imovel,carro novo,gratis,4,1
0,0,0,nivel medio,sem conta,1,0,1,alta,4,8028,Nao,2,6,boa,imovel,eletrodomestico,proprio,1,0
0,0,0,nivel medio,alta,2,0,2,baixa,4,8058,Nao,10,6,muito pobre,imovel,carro novo,proprio,1,0
0,0,0,operario,negativa,2,0,2,baixa,2,8064,Nao,4,12,pobre,imovel,carro novo,proprio,4,0
0,0,0,nivel medio,negativa,1,1,1,baixa,3,8070,Nao,2,18,boa,imovel,eletronico,proprio,4,1
0,0,0,nivel medio,sem conta,2,0,1,baixa,2,8160,Nao,4,15,muito pobre,seguro de vida,eletronico,proprio,4,0
0,0,0,operario,negativa,1,0,2,baixa,4,8166,Nao,1,6,muito pobre,imovel,carro novo,proprio,2,0
0,0,0,nivel medio,negativa,1,0,1,baixa,4,8184,Nao,5,9,boa,imovel,eletronico,proprio,3,0
0,0,0,nivel medio,negativa,1,0,1,baixa,4,8196,Nao,1,9,boa,seguro de vida,eletronico,aluguel,3,1
0,0,0,nivel medio,negativa,1,0,1,sem conta,4,8226,Nao,4,24,boa,imovel,carro novo,aluguel,4,1
0,0,0,nivel medio,negativa,1,0,1,baixa,3,8232,Nao,6,12,boa,carro ou outro,carro novo,proprio,2,1
0,0,0,nivel medio,sem conta,1,0,1,alta,1,8256,Nao,6,24,boa,carro ou outro,eletronico,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,sem conta,2,8286,Nao,2,24,boa,seguro de vida,carro novo,proprio,4,1
0,0,0,nivel medio,sem conta,1,0,1,alta,2,8316,Nao,4,12,boa,seguro de vida,carro novo,proprio,2,1
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,8328,Nao,2,9,boa,imovel,mobiliario,aluguel,4,0
0,0,0,nivel alto,sem conta,2,0,1,baixa,4,8358,Nao,1,11,muito pobre,carro ou outro,carro novo,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,baixa,3,8454,Nao,8,12,muito pobre,imovel,carro_usado,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,media,4,8454,Nao,0,13,boa,imovel,eletronico,proprio,2,0
0,0,0,nivel medio,sem conta,1,0,1,muito_alta,2,8478,Nao,7,12,boa,seguro de vida,carro_usado,proprio,3,0
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,8478,Nao,3,24,boa,seguro de vida,eletronico,proprio,4,0
0,0,0,operario,sem conta,1,0,1,media,2,8508,Nao,2,10,boa,imovel,carro novo,aluguel,3,0
0,0,0,nivel medio,baixa,1,0,1,baixa,3,8544,Nao,6,12,muito pobre,seguro de vida,eletrodomestico,proprio,4,0
0,0,0,nivel medio,negativa,2,0,1,baixa,3,8598,Nao,2,15,muito pobre,seguro de vida,mobiliario,aluguel,4,0
0,0,0,nivel medio,baixa,1,0,1,media,3,8622,Nao,7,9,boa,Nao,carro novo,proprio,2,1
0,0,0,operario,negativa,2,0,2,baixa,4,8652,Nao,5,18,boa,Nao,carro novo,gratis,4,1
0,0,0,nivel medio,negativa,2,0,1,baixa,4,8652,Nao,7,24,boa,carro ou outro,carro novo,aluguel,4,1
0,0,0,nivel medio,baixa,1,0,1,sem conta,1,8664,Nao,1,15,boa,seguro de vida,eletronico,proprio,4,0
0,0,0,nivel medio,baixa,2,2,2,media,2,8694,Nao,16,6,pobre,carro ou outro,empresa,proprio,1,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,2,8694,Nao,6,9,boa,carro ou outro,empresa,proprio,3,0
0,0,0,operario,sem conta,3,0,2,baixa,1,8730,Nao,5,4,muito pobre,imovel,carro novo,proprio,2,0
0,0,0,operario,sem conta,1,0,1,baixa,2,8754,Nao,3,15,muito pobre,carro ou outro,eletronico,proprio,4,0
0,0,0,operario,sem conta,1,0,1,media,4,8814,Nao,8,24,boa,imovel,carro novo,aluguel,4,0
0,0,0,nivel medio,sem conta,2,1,1,baixa,3,8868,Nao,2,15,pobre,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,8868,Nao,6,9,boa,carro ou outro,eletronico,proprio,4,1
0,0,0,desempregado,alta,3,2,1,alta,4,8880,Nao,0,12,muito pobre,Nao,carro novo,gratis,2,0
0,0,0,operario,alta,1,0,2,sem conta,2,8964,Nao,1,4,boa,imovel,carro novo,proprio,1,0
0,0,0,operario,sem conta,2,0,2,baixa,1,8970,Nao,15,12,muito pobre,imovel,carro novo,proprio,4,0
0,0,0,nivel medio,negativa,1,2,1,baixa,1,8988,Nao,4,12,boa,carro ou outro,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,baixa,4,9018,Nao,3,12,pobre,imovel,carro_usado,aluguel,4,0
0,0,2,nivel medio,baixa,2,0,1,muito_alta,3,9072,Nao,4,15,pobre,seguro de vida,reformas,proprio,3,1
0,1,0,nivel medio,baixa,1,0,1,media,2,9084,Nao,3,15,boa,imovel,reformas,proprio,4,0
0,0,0,operario,sem conta,2,0,1,muito_alta,1,9096,Nao,3,24,muito pobre,imovel,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,sem conta,4,9120,Nao,9,15,muito pobre,seguro de vida,mobiliario,proprio,4,0
0,0,0,operario,baixa,1,0,1,baixa,2,9126,Nao,4,10,boa,carro ou outro,mobiliario,proprio,4,0
0,0,0,nivel medio,sem conta,2,2,1,baixa,2,9180,Nao,4,18,muito pobre,seguro de vida,carro novo,proprio,3,1
0,0,0,nivel medio,sem conta,1,0,1,media,3,9192,Nao,3,15,muito pobre,carro ou outro,educacao,proprio,4,0
0,0,0,nivel medio,baixa,1,0,1,baixa,1,9204,Nao,1,12,boa,imovel,eletronico,aluguel,1,1
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,9228,Nao,1,6,boa,Nao,educacao,proprio,1,0
0,0,0,nivel medio,sem conta,1,0,1,muito_alta,2,9258,Nao,4,6,boa,imovel,mobiliario,proprio,4,0
0,0,0,operario,sem conta,3,0,2,baixa,1,9264,Nao,7,4,muito pobre,imovel,eletronico,proprio,2,0
0,0,0,operario,sem conta,1,0,2,baixa,2,9276,Nao,2,10,boa,imovel,carro novo,proprio,3,0
0,1,0,operario,negativa,1,1,1,baixa,4,9276,Nao,5,24,boa,carro ou outro,eletronico,aluguel,4,1
0,0,0,desempregado,baixa,1,0,1,sem conta,2,9294,Nao,1,9,boa,imovel,carro novo,proprio,4,0
0,0,0,nivel medio,sem conta,1,2,2,baixa,1,9312,Nao,6,24,boa,carro ou outro,eletronico,proprio,3,0
0,0,0,nivel medio,negativa,1,2,1,baixa,3,9318,Nao,3,18,boa,carro ou outro,mobiliario,proprio,4,1
0,0,0,nivel medio,sem conta,2,0,2,muito_alta,4,9330,Nao,12,12,pobre,Nao,reformas,gratis,4,1
0,0,0,operario,sem conta,1,0,1,media,4,9408,Nao,4,18,boa,seguro de vida,empresa,aluguel,3,0
0,0,0,operario,sem conta,1,1,2,media,4,9414,Nao,8,15,boa,carro ou outro,eletronico,proprio,4,0
0,0,0,operario,sem conta,1,2,1,muito_alta,4,9432,Nao,10,21,boa,imovel,empresa,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,9444,Nao,4,12,boa,imovel,mobiliario,proprio,4,0
0,0,0,nivel medio,baixa,1,0,1,muito_alta,1,9462,Nao,1,11,boa,imovel,mobiliario,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,muito_alta,4,9492,Nao,10,18,muito pobre,carro ou outro,eletronico,proprio,4,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,3,9510,Nao,7,24,muito pobre,seguro de vida,mobiliario,proprio,4,0
0,0,0,nivel alto,sem conta,2,0,1,media,3,9546,Nao,5,21,pobre,imovel,mobiliario,proprio,4,0
0,0,0,nivel medio,sem conta,1,0,1,muito_alta,2,9552,Nao,6,12,muito pobre,seguro de vida,mobiliario,proprio,3,0
0,0,0,nivel medio,sem conta,1,0,2,baixa,2,9570,Nao,6,6,boa,seguro de vida,eletronico,proprio,3,0
0,0,0,operario,sem conta,1,0,2,alta,2,9582,Nao,2,10,boa,Nao,carro novo,aluguel,3,0
0,0,0,nivel medio,sem conta,2,0,2,baixa,4,9582,Nao,11,24,muito pobre,Nao,educacao,gratis,4,0
0,0,0,nivel medio,negativa,1,0,1,baixa,4,9618,Nao,9,24,boa,carro ou outro,eletronico,proprio,4,0
1,0,0,nivel medio,negativa,1,0,1,baixa,3,9720,Nao,2,12,boa,seguro de vida,mobiliario,proprio,2,0
0,0,0,operario,negativa,2,0,2,sem conta,2,9882,Nao,2,21,boa,seguro de vida,carro novo,proprio,4,1
0,0,0,nivel medio,negativa,1,0,1,baixa,2,9942,Nao,2,12,boa,imovel,mobiliario,proprio,2,0
0,0,0,nivel medio,negativa,1,0,1,alta,1,10080,Nao,10,12,boa,imovel,eletronico,proprio,3,0
0,0,0,nivel medio,baixa,1,0,1,sem conta,1,10290,Nao,4,30,boa,carro ou outro,eletronico,proprio,4,0
0,0,0,nivel medio,negativa,1,0,1,baixa,3,10326,Nao,1,15,boa,imovel,carro novo,proprio,2,0
0,0,0,operario,sem conta,1,0,1,baixa,4,10416,Nao,5,12,boa,imovel,mobiliario,proprio,3,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,2,10440,Nao,11,6,muito pobre,imovel,eletronico,aluguel,2,0
0,0,0,operario,sem conta,2,0,1,media,2,10458,Nao,2,6,pobre,imovel,empresa,proprio,1,0
0,0,0,operario,baixa,2,0,1,baixa,2,10458,Nao,12,24,muito pobre,seguro de vida,eletronico,proprio,4,0
1,0,0,operario,negativa,1,0,1,baixa,1,10482,Nao,1,24,boa,seguro de vida,mobiliario,proprio,4,0
0,0,0,operario,sem conta,1,1,2,alta,4,10500,Nao,15,6,boa,seguro de vida,eletronico,proprio,2,0
0,0,0,nivel medio,sem conta,1,0,1,baixa,2,10596,Nao,4,6,boa,seguro de vida,mobiliario,aluguel,1,0
0,0,0,operario,sem conta,1,0,1,baixa,2,10608,Nao,3,12,boa,imovel,mobiliario,aluguel,3,0
0,0,0,desempregado,baixa,2,0,1,baixa,1,10668,Nao,1,15,boa,imovel,carro novo,aluguel,2,1
0,0,0,operario,negativa,2,2,1,baixa,1,10782,Nao,1,13,muito pobre,seguro de vida,empresa,proprio,3,0
0,0,0,nivel medio,sem conta,2,0,1,baixa,2,10800,Nao,2,18,muito pobre,carro ou outro,eletronico,proprio,4,0
